Group,Outcome,80-70,90-70,90-80,
HL,condHLY,0.7884841697356688,10.944391213384097,-6.062779379264287,
NHL,condLE,2.561624436343085,4.260722512149361,17.068555572224064,
NHL,condQALE,3.7239421284133707,3.6703316343044157,6.283138387021153,
NHL,condHLY,-3.461633450342327,8.813884486522682,5.510403073239971,
Kidney,condLE,6.128626747484518,4.523863662190339,0.3028042815108895,
Kidney,condQALE,1.4622810126816743,-7.056319067824138,-0.11990157067740312,
Kidney,condHLY,-3.010640513315486,-1.6055013394055124,-0.01718259219413809,
NBL,condLE,-1.0610720475586453,0.05685511639448904,-14.266689684725453,
NBL,condQALE,-0.6782942322449812,-2.313145747620781,-25.524660744590072,
NBL,condHLY,-2.5145670095101145,-1.4462395640680707,0.4661087484698782,
