Group,Outcome,prop_0,prop_1,prop_2,prop_3,prop_4,prop_5,prop_6,prop_7,prop_8,prop_9,prop_10,prop_11,prop_12,prop_13,prop_14,prop_15,prop_16,prop_17,prop_18,prop_19,prop_20,prop_21,prop_22,prop_23,prop_24,prop_25,prop_26,prop_27,prop_28,prop_29,prop_30,prop_31,prop_32,prop_33,prop_34,prop_35,prop_36,prop_37,prop_38,prop_39,prop_40,prop_41,prop_42,prop_43,prop_44,prop_45,prop_46,prop_47,prop_48,prop_49,prop_50,prop_51,prop_52,prop_53,prop_54,prop_55,prop_56,prop_57,prop_58,prop_59,prop_60,prop_61,prop_62,prop_63,prop_64,prop_65,prop_66,prop_67,prop_68,prop_69,prop_70,prop_71,prop_72,prop_73,prop_74,prop_75,prop_76,prop_77,prop_78,prop_79,prop_80,prop_81,prop_82,prop_83,prop_84,prop_85,prop_86,prop_87,prop_88,prop_89,prop_90,prop_91,prop_92,prop_93,prop_94,prop_95,prop_96,prop_97,prop_98,prop_99,
HL grp: Chest RT>=35 plus chemo,AnyCHC,0.0,-0.48717948717948717,-0.475,-0.47619047619047616,-0.4666666666666667,-0.45652173913043476,-0.4583333333333333,-0.46938775510204084,-0.47058823529411764,-0.46153846153846156,-0.46153846153846156,-0.4528301886792453,-0.4444444444444444,-0.42592592592592593,-0.44642857142857145,-0.42857142857142855,-0.4107142857142857,-0.42105263157894735,-0.41379310344827586,-0.423728813559322,-0.423728813559322,-0.423728813559322,-0.43333333333333335,-0.4166666666666667,-0.4166666666666667,-0.4262295081967213,-0.4262295081967213,-0.39344262295081966,-0.4032258064516129,-0.3870967741935484,-0.3968253968253968,-0.3968253968253968,-0.38095238095238093,-0.390625,-0.390625,-0.4,-0.3939393939393939,-0.3787878787878788,-0.3787878787878788,-0.36363636363636365,-0.373134328358209,-0.373134328358209,-0.3582089552238806,-0.3582089552238806,-0.36764705882352944,-0.36764705882352944,-0.36764705882352944,-0.36231884057971014,-0.36231884057971014,-0.35714285714285715,-0.35714285714285715,-0.35714285714285715,-0.352112676056338,-0.352112676056338,-0.3380281690140845,-0.3472222222222222,-0.3472222222222222,-0.3424657534246575,-0.3424657534246575,-0.35135135135135137,-0.33783783783783783,-0.3466666666666667,-0.3466666666666667,-0.34210526315789475,-0.34210526315789475,-0.32894736842105265,-0.32894736842105265,-0.3246753246753247,-0.3246753246753247,-0.3246753246753247,-0.3116883116883117,-0.3116883116883117,-0.2987012987012987,-0.3076923076923077,-0.2948717948717949,-0.28205128205128205,-0.28205128205128205,-0.2692307692307692,-0.27848101265822783,-0.27848101265822783,-0.26582278481012656,-0.2625,-0.2625,-0.2716049382716049,-0.25925925925925924,-0.2682926829268293,-0.25609756097560976,-0.26506024096385544,-0.27380952380952384,-0.25882352941176473,-0.25882352941176473,-0.24705882352941178,-0.2441860465116279,-0.2441860465116279,-0.2413793103448276,-0.2413793103448276,-0.23863636363636365,-0.25555555555555554,-0.25274725274725274,-0.22580645161290322,
HL grp: Chest RT>=35 plus chemo,Death,0.0,-0.4358974358974359,-0.36585365853658536,-0.375,-0.39215686274509803,-0.4,-0.39285714285714285,-0.38596491228070173,-0.4067796610169492,-0.39344262295081966,-0.4032258064516129,-0.3870967741935484,-0.38095238095238093,-0.390625,-0.4,-0.40298507462686567,-0.3880597014925373,-0.39705882352941174,-0.37681159420289856,-0.37681159420289856,-0.37142857142857144,-0.352112676056338,-0.352112676056338,-0.3472222222222222,-0.3472222222222222,-0.3424657534246575,-0.3424657534246575,-0.33783783783783783,-0.32432432432432434,-0.32432432432432434,-0.3333333333333333,-0.32,-0.3157894736842105,-0.3246753246753247,-0.3116883116883117,-0.3116883116883117,-0.2987012987012987,-0.3076923076923077,-0.31645569620253167,-0.31645569620253167,-0.3037974683544304,-0.3125,-0.3125,-0.30864197530864196,-0.30864197530864196,-0.2962962962962963,-0.2839506172839506,-0.2926829268292683,-0.2804878048780488,-0.2804878048780488,-0.2891566265060241,-0.27710843373493976,-0.27710843373493976,-0.26506024096385544,-0.27380952380952384,-0.27380952380952384,-0.27380952380952384,-0.2619047619047619,-0.2619047619047619,-0.2619047619047619,-0.27058823529411763,-0.27058823529411763,-0.25882352941176473,-0.25882352941176473,-0.24705882352941178,-0.2558139534883721,-0.2558139534883721,-0.2558139534883721,-0.2441860465116279,-0.2441860465116279,-0.2413793103448276,-0.2413793103448276,-0.2413793103448276,-0.22988505747126436,-0.23863636363636365,-0.23863636363636365,-0.24719101123595505,-0.23595505617977527,-0.23595505617977527,-0.23595505617977527,-0.24444444444444444,-0.23333333333333334,-0.23333333333333334,-0.23076923076923078,-0.2391304347826087,-0.22826086956521738,-0.22826086956521738,-0.23655913978494625,-0.23404255319148937,-0.24210526315789474,-0.25,-0.23958333333333334,-0.24742268041237114,-0.24489795918367346,-0.23469387755102042,-0.21428571428571427,-0.19387755102040816,-0.1836734693877551,-0.17346938775510204,-0.16326530612244897,
HL grp: Chest RT>=35 no chemo,AnyCHC,0.0,-0.43333333333333335,-0.3870967741935484,-0.475,-0.4883720930232558,-0.4888888888888889,-0.5,-0.48,-0.47058823529411764,-0.49056603773584906,-0.4716981132075472,-0.46296296296296297,-0.4727272727272727,-0.4642857142857143,-0.44642857142857145,-0.45614035087719296,-0.4482758620689655,-0.41379310344827586,-0.423728813559322,-0.4067796610169492,-0.4098360655737705,-0.4098360655737705,-0.4098360655737705,-0.4032258064516129,-0.4032258064516129,-0.3870967741935484,-0.3968253968253968,-0.3968253968253968,-0.40625,-0.390625,-0.38461538461538464,-0.36923076923076925,-0.3787878787878788,-0.36363636363636365,-0.36363636363636365,-0.3484848484848485,-0.3484848484848485,-0.34328358208955223,-0.34328358208955223,-0.3382352941176471,-0.3382352941176471,-0.34782608695652173,-0.3333333333333333,-0.34285714285714286,-0.32857142857142857,-0.3380281690140845,-0.3380281690140845,-0.3472222222222222,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3194444444444444,-0.3150684931506849,-0.3150684931506849,-0.3333333333333333,-0.32,-0.32894736842105265,-0.32894736842105265,-0.32894736842105265,-0.32894736842105265,-0.3157894736842105,-0.3026315789473684,-0.3116883116883117,-0.3116883116883117,-0.3116883116883117,-0.3076923076923077,-0.3076923076923077,-0.3076923076923077,-0.3076923076923077,-0.2948717948717949,-0.2948717948717949,-0.3037974683544304,-0.2911392405063291,-0.2911392405063291,-0.2911392405063291,-0.3,-0.2875,-0.2839506172839506,-0.2839506172839506,-0.2839506172839506,-0.2839506172839506,-0.2716049382716049,-0.2804878048780488,-0.2804878048780488,-0.2682926829268293,-0.27710843373493976,-0.27710843373493976,-0.27380952380952384,-0.27380952380952384,-0.25,-0.26744186046511625,-0.26436781609195403,-0.25287356321839083,-0.25,-0.25,-0.25555555555555554,-0.23333333333333334,-0.21978021978021978,-0.23404255319148937,
HL grp: Chest RT>=35 no chemo,Death,0.0,-0.3,-0.2903225806451613,-0.4,-0.32558139534883723,-0.4117647058823529,-0.43636363636363634,-0.4,-0.4426229508196721,-0.4444444444444444,-0.4461538461538462,-0.4090909090909091,-0.3939393939393939,-0.3880597014925373,-0.38235294117647056,-0.391304347826087,-0.38571428571428573,-0.38028169014084506,-0.36619718309859156,-0.3611111111111111,-0.3561643835616438,-0.36486486486486486,-0.36,-0.35526315789473684,-0.35526315789473684,-0.35064935064935066,-0.35064935064935066,-0.34615384615384615,-0.34615384615384615,-0.34615384615384615,-0.34177215189873417,-0.34177215189873417,-0.3291139240506329,-0.3375,-0.325,-0.3333333333333333,-0.3333333333333333,-0.32098765432098764,-0.32926829268292684,-0.3170731707317073,-0.3170731707317073,-0.3170731707317073,-0.3048780487804878,-0.3048780487804878,-0.3048780487804878,-0.3048780487804878,-0.3132530120481928,-0.30120481927710846,-0.30120481927710846,-0.2976190476190476,-0.2976190476190476,-0.2976190476190476,-0.2976190476190476,-0.3058823529411765,-0.29411764705882354,-0.29411764705882354,-0.3023255813953488,-0.3023255813953488,-0.29069767441860467,-0.27906976744186046,-0.27906976744186046,-0.28735632183908044,-0.28735632183908044,-0.2840909090909091,-0.2840909090909091,-0.2840909090909091,-0.29213483146067415,-0.2808988764044944,-0.2808988764044944,-0.2808988764044944,-0.2808988764044944,-0.2777777777777778,-0.2777777777777778,-0.2777777777777778,-0.26666666666666666,-0.26666666666666666,-0.27472527472527475,-0.26373626373626374,-0.26373626373626374,-0.26373626373626374,-0.26373626373626374,-0.2608695652173913,-0.2608695652173913,-0.26881720430107525,-0.26595744680851063,-0.2553191489361702,-0.2631578947368421,-0.25263157894736843,-0.2604166666666667,-0.26804123711340205,-0.2727272727272727,-0.2727272727272727,-0.26262626262626265,-0.25252525252525254,-0.25252525252525254,-0.24242424242424243,-0.24242424242424243,-0.23232323232323232,-0.21212121212121213,-0.20202020202020202,
HL grp: Chest RT<35 plus chemo,AnyCHC,0.0,-0.42424242424242425,-0.3783783783783784,-0.40476190476190477,-0.4222222222222222,-0.4375,-0.3877551020408163,-0.39215686274509803,-0.38461538461538464,-0.37735849056603776,-0.3584905660377358,-0.37037037037037035,-0.3333333333333333,-0.32727272727272727,-0.32142857142857145,-0.32142857142857145,-0.3157894736842105,-0.2982456140350877,-0.3103448275862069,-0.3050847457627119,-0.3050847457627119,-0.3,-0.3114754098360656,-0.29508196721311475,-0.2786885245901639,-0.27419354838709675,-0.2857142857142857,-0.2698412698412698,-0.28125,-0.265625,-0.27692307692307694,-0.2727272727272727,-0.2727272727272727,-0.25757575757575757,-0.26865671641791045,-0.2537313432835821,-0.2537313432835821,-0.25,-0.25,-0.2608695652173913,-0.2463768115942029,-0.2571428571428571,-0.2571428571428571,-0.24285714285714285,-0.2535211267605634,-0.2535211267605634,-0.23943661971830985,-0.23943661971830985,-0.25,-0.2361111111111111,-0.2361111111111111,-0.2361111111111111,-0.2465753424657534,-0.2328767123287671,-0.2328767123287671,-0.2191780821917808,-0.22972972972972974,-0.22972972972972974,-0.22972972972972974,-0.21621621621621623,-0.22666666666666666,-0.22666666666666666,-0.21333333333333335,-0.21333333333333335,-0.2236842105263158,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.21052631578947367,-0.2077922077922078,-0.2077922077922078,-0.21794871794871795,-0.20512820512820512,-0.20512820512820512,-0.20253164556962025,-0.20253164556962025,-0.189873417721519,-0.189873417721519,-0.189873417721519,-0.1875,-0.1875,-0.19753086419753085,-0.18518518518518517,-0.1951219512195122,-0.18292682926829268,-0.18292682926829268,-0.1927710843373494,-0.18072289156626506,-0.18072289156626506,-0.17857142857142858,-0.17857142857142858,-0.17857142857142858,-0.17647058823529413,-0.16470588235294117,-0.16279069767441862,-0.16091954022988506,-0.17045454545454544,-0.16853932584269662,-0.17582417582417584,-0.18085106382978725,
HL grp: Chest RT<35 plus chemo,Death,0.0,-0.24242424242424243,-0.2682926829268293,-0.3125,-0.3,-0.28846153846153844,-0.2222222222222222,-0.21428571428571427,-0.23333333333333334,-0.24193548387096775,-0.23809523809523808,-0.20634920634920634,-0.203125,-0.22388059701492538,-0.208955223880597,-0.20588235294117646,-0.2028985507246377,-0.22535211267605634,-0.2112676056338028,-0.20833333333333334,-0.2054794520547945,-0.1917808219178082,-0.20270270270270271,-0.1891891891891892,-0.17567567567567569,-0.18666666666666668,-0.17333333333333334,-0.17105263157894737,-0.17105263157894737,-0.17105263157894737,-0.16883116883116883,-0.15584415584415584,-0.15584415584415584,-0.15384615384615385,-0.15384615384615385,-0.1518987341772152,-0.1518987341772152,-0.1518987341772152,-0.15,-0.15,-0.14814814814814814,-0.14814814814814814,-0.13580246913580246,-0.13580246913580246,-0.13580246913580246,-0.13414634146341464,-0.13414634146341464,-0.12195121951219512,-0.12195121951219512,-0.12195121951219512,-0.12048192771084337,-0.12048192771084337,-0.12048192771084337,-0.10843373493975904,-0.10843373493975904,-0.10843373493975904,-0.11904761904761904,-0.10714285714285714,-0.10714285714285714,-0.10714285714285714,-0.09523809523809523,-0.09523809523809523,-0.09523809523809523,-0.08333333333333333,-0.09411764705882353,-0.09411764705882353,-0.08235294117647059,-0.08235294117647059,-0.08235294117647059,-0.07058823529411765,-0.08139534883720931,-0.06976744186046512,-0.06976744186046512,-0.08045977011494253,-0.08045977011494253,-0.06896551724137931,-0.06896551724137931,-0.06818181818181818,-0.06818181818181818,-0.06818181818181818,-0.06818181818181818,-0.06741573033707865,-0.06741573033707865,-0.06741573033707865,-0.06666666666666667,-0.06666666666666667,-0.07692307692307693,-0.07692307692307693,-0.07608695652173914,-0.08602150537634409,-0.09574468085106383,-0.09473684210526316,-0.10416666666666667,-0.10309278350515463,-0.11224489795918367,-0.1111111111111111,-0.10101010101010101,-0.09090909090909091,-0.08080808080808081,-0.050505050505050504,
HL grp: Chemo without chest RT,AnyCHC,0.0,-0.13043478260869565,-0.27586206896551724,-0.4,-0.425,-0.40476190476190477,-0.3333333333333333,-0.35555555555555557,-0.3673469387755102,-0.36,-0.3333333333333333,-0.3333333333333333,-0.3269230769230769,-0.3076923076923077,-0.3148148148148148,-0.3090909090909091,-0.3157894736842105,-0.3103448275862069,-0.3220338983050847,-0.3,-0.3114754098360656,-0.29508196721311475,-0.2903225806451613,-0.2903225806451613,-0.2857142857142857,-0.2698412698412698,-0.25,-0.25,-0.234375,-0.24615384615384617,-0.24615384615384617,-0.23076923076923078,-0.24242424242424243,-0.22727272727272727,-0.21212121212121213,-0.19696969696969696,-0.19696969696969696,-0.19696969696969696,-0.208955223880597,-0.19402985074626866,-0.20588235294117646,-0.19117647058823528,-0.19117647058823528,-0.19117647058823528,-0.17391304347826086,-0.17391304347826086,-0.17142857142857143,-0.18309859154929578,-0.18309859154929578,-0.18309859154929578,-0.16901408450704225,-0.16901408450704225,-0.16666666666666666,-0.16666666666666666,-0.1527777777777778,-0.1643835616438356,-0.1643835616438356,-0.1643835616438356,-0.16216216216216217,-0.16216216216216217,-0.16216216216216217,-0.16216216216216217,-0.14864864864864866,-0.14666666666666667,-0.14666666666666667,-0.14666666666666667,-0.14473684210526316,-0.14473684210526316,-0.15584415584415584,-0.15584415584415584,-0.14285714285714285,-0.14285714285714285,-0.15384615384615385,-0.15384615384615385,-0.14102564102564102,-0.14102564102564102,-0.14102564102564102,-0.1518987341772152,-0.15,-0.15,-0.15,-0.15,-0.15,-0.14814814814814814,-0.13580246913580246,-0.12345679012345678,-0.12345679012345678,-0.12195121951219512,-0.12195121951219512,-0.10975609756097561,-0.12048192771084337,-0.11904761904761904,-0.11904761904761904,-0.12941176470588237,-0.12941176470588237,-0.12790697674418605,-0.12643678160919541,-0.13636363636363635,-0.11235955056179775,-0.15053763440860216,
HL grp: Chemo without chest RT,Death,0.0,-0.08695652173913043,-0.20689655172413793,-0.3142857142857143,-0.36585365853658536,-0.32558139534883723,-0.2222222222222222,-0.29411764705882354,-0.24074074074074073,-0.21818181818181817,-0.23728813559322035,-0.2222222222222222,-0.234375,-0.2153846153846154,-0.16923076923076924,-0.16923076923076924,-0.1791044776119403,-0.17647058823529413,-0.18309859154929578,-0.15492957746478872,-0.14084507042253522,-0.1527777777777778,-0.1388888888888889,-0.16216216216216217,-0.16,-0.16,-0.13333333333333333,-0.13157894736842105,-0.13157894736842105,-0.14285714285714285,-0.12987012987012986,-0.11688311688311688,-0.11688311688311688,-0.08974358974358974,-0.08974358974358974,-0.08974358974358974,-0.10126582278481013,-0.08860759493670886,-0.08860759493670886,-0.1,-0.0875,-0.0875,-0.075,-0.075,-0.075,-0.07407407407407407,-0.07407407407407407,-0.07407407407407407,-0.07407407407407407,-0.06172839506172839,-0.07317073170731707,-0.06097560975609756,-0.06097560975609756,-0.06097560975609756,-0.04878048780487805,-0.04878048780487805,-0.060240963855421686,-0.060240963855421686,-0.04819277108433735,-0.04819277108433735,-0.04819277108433735,-0.05952380952380952,-0.047619047619047616,-0.047619047619047616,-0.047619047619047616,-0.047619047619047616,-0.058823529411764705,-0.047058823529411764,-0.047058823529411764,-0.047058823529411764,-0.047058823529411764,-0.047058823529411764,-0.047058823529411764,-0.046511627906976744,-0.046511627906976744,-0.046511627906976744,-0.046511627906976744,-0.05747126436781609,-0.05747126436781609,-0.04597701149425287,-0.056818181818181816,-0.056818181818181816,-0.056818181818181816,-0.06741573033707865,-0.056179775280898875,-0.06666666666666667,-0.05555555555555555,-0.06593406593406594,-0.06593406593406594,-0.07608695652173914,-0.06521739130434782,-0.06521739130434782,-0.06451612903225806,-0.07446808510638298,-0.10204081632653061,-0.1111111111111111,-0.10101010101010101,-0.0707070707070707,-0.06060606060606061,-0.050505050505050504,
HL grp: Other,AnyCHC,0.0,-0.19047619047619047,-0.36363636363636365,-0.35135135135135137,-0.35,-0.2857142857142857,-0.3404255319148936,-0.3333333333333333,-0.32653061224489793,-0.2857142857142857,-0.28846153846153844,-0.2692307692307692,-0.25,-0.24528301886792453,-0.22641509433962265,-0.22641509433962265,-0.23636363636363636,-0.21818181818181817,-0.23214285714285715,-0.21052631578947367,-0.22413793103448276,-0.22413793103448276,-0.20689655172413793,-0.22033898305084745,-0.2033898305084746,-0.1864406779661017,-0.2,-0.21311475409836064,-0.20967741935483872,-0.1935483870967742,-0.20634920634920634,-0.20634920634920634,-0.19047619047619047,-0.19047619047619047,-0.1875,-0.1875,-0.1875,-0.18461538461538463,-0.18461538461538463,-0.18181818181818182,-0.18181818181818182,-0.19402985074626866,-0.19402985074626866,-0.20588235294117646,-0.19117647058823528,-0.18840579710144928,-0.18840579710144928,-0.2,-0.18571428571428572,-0.18571428571428572,-0.19718309859154928,-0.18309859154929578,-0.18309859154929578,-0.18309859154929578,-0.19444444444444445,-0.18055555555555555,-0.18055555555555555,-0.16666666666666666,-0.1780821917808219,-0.1780821917808219,-0.1643835616438356,-0.17567567567567569,-0.17567567567567569,-0.17333333333333334,-0.17333333333333334,-0.16,-0.16,-0.16,-0.17105263157894737,-0.15789473684210525,-0.15789473684210525,-0.16883116883116883,-0.15584415584415584,-0.15584415584415584,-0.16666666666666666,-0.16666666666666666,-0.15384615384615385,-0.15384615384615385,-0.14102564102564102,-0.1518987341772152,-0.13924050632911392,-0.12658227848101267,-0.1375,-0.125,-0.13580246913580246,-0.12345679012345678,-0.12345679012345678,-0.1111111111111111,-0.12195121951219512,-0.10975609756097561,-0.12048192771084337,-0.10843373493975904,-0.10714285714285714,-0.10588235294117647,-0.09411764705882353,-0.09302325581395349,-0.10227272727272728,-0.10112359550561797,-0.1,-0.13829787234042554,
HL grp: Other,Death,0.0,0.0,-0.18181818181818182,-0.10810810810810811,-0.13953488372093023,-0.2549019607843137,-0.19230769230769232,-0.1509433962264151,-0.14545454545454545,-0.125,-0.13793103448275862,-0.13793103448275862,-0.11864406779661017,-0.11666666666666667,-0.11475409836065574,-0.12698412698412698,-0.1111111111111111,-0.125,-0.1076923076923077,-0.12121212121212122,-0.11940298507462686,-0.11764705882352941,-0.13043478260869565,-0.11594202898550725,-0.1267605633802817,-0.1267605633802817,-0.11267605633802817,-0.125,-0.1232876712328767,-0.1095890410958904,-0.1095890410958904,-0.12162162162162163,-0.12,-0.10666666666666667,-0.10666666666666667,-0.11842105263157894,-0.10526315789473684,-0.11688311688311688,-0.1038961038961039,-0.10256410256410256,-0.10256410256410256,-0.11392405063291139,-0.125,-0.125,-0.1125,-0.12345679012345678,-0.12345679012345678,-0.1111111111111111,-0.1111111111111111,-0.12195121951219512,-0.10975609756097561,-0.10975609756097561,-0.10975609756097561,-0.10843373493975904,-0.10843373493975904,-0.10843373493975904,-0.10843373493975904,-0.0963855421686747,-0.0963855421686747,-0.10714285714285714,-0.10714285714285714,-0.10714285714285714,-0.09523809523809523,-0.10588235294117647,-0.09411764705882353,-0.09411764705882353,-0.08235294117647059,-0.08235294117647059,-0.07058823529411765,-0.08139534883720931,-0.06976744186046512,-0.06976744186046512,-0.06976744186046512,-0.06896551724137931,-0.06896551724137931,-0.05747126436781609,-0.05747126436781609,-0.06818181818181818,-0.06818181818181818,-0.06741573033707865,-0.06741573033707865,-0.06741573033707865,-0.07777777777777778,-0.06666666666666667,-0.06666666666666667,-0.07692307692307693,-0.07608695652173914,-0.08602150537634409,-0.09574468085106383,-0.0851063829787234,-0.09473684210526316,-0.09375,-0.09375,-0.10204081632653061,-0.10101010101010101,-0.09090909090909091,-0.09090909090909091,-0.08080808080808081,-0.0707070707070707,-0.06060606060606061,
HL AHOD: Contemporary,AnyCHC,0.0,-0.2,-0.24242424242424243,-0.2857142857142857,-0.35,-0.3333333333333333,-0.3877551020408163,-0.37254901960784315,-0.38461538461538464,-0.36538461538461536,-0.33962264150943394,-0.32075471698113206,-0.3333333333333333,-0.3090909090909091,-0.3090909090909091,-0.2857142857142857,-0.25,-0.27586206896551724,-0.25862068965517243,-0.26666666666666666,-0.26229508196721313,-0.2459016393442623,-0.22950819672131148,-0.22580645161290322,-0.23809523809523808,-0.2222222222222222,-0.234375,-0.234375,-0.203125,-0.2153846153846154,-0.2,-0.2,-0.2,-0.19696969696969696,-0.19696969696969696,-0.19696969696969696,-0.208955223880597,-0.19402985074626866,-0.1791044776119403,-0.19117647058823528,-0.19117647058823528,-0.2028985507246377,-0.18840579710144928,-0.2,-0.18571428571428572,-0.18571428571428572,-0.18571428571428572,-0.18309859154929578,-0.18309859154929578,-0.16901408450704225,-0.16901408450704225,-0.16901408450704225,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.1780821917808219,-0.1643835616438356,-0.1643835616438356,-0.1643835616438356,-0.17567567567567569,-0.17567567567567569,-0.16216216216216217,-0.16216216216216217,-0.17333333333333334,-0.16,-0.17105263157894737,-0.17105263157894737,-0.15789473684210525,-0.16883116883116883,-0.16883116883116883,-0.16883116883116883,-0.16666666666666666,-0.15384615384615385,-0.15384615384615385,-0.15384615384615385,-0.16455696202531644,-0.16455696202531644,-0.1518987341772152,-0.1518987341772152,-0.1518987341772152,-0.1625,-0.15,-0.16049382716049382,-0.16049382716049382,-0.16049382716049382,-0.14814814814814814,-0.14634146341463414,-0.13414634146341464,-0.13414634146341464,-0.13253012048192772,-0.12048192771084337,-0.13095238095238096,-0.13095238095238096,-0.12941176470588237,-0.13953488372093023,-0.13953488372093023,-0.13793103448275862,-0.125,-0.11235955056179775,-0.1111111111111111,
HL AHOD: Contemporary,Death,0.0,-0.13333333333333333,-0.09090909090909091,-0.05714285714285714,-0.125,-0.23404255319148937,-0.21568627450980393,-0.1346153846153846,-0.12962962962962962,-0.14545454545454545,-0.08928571428571429,-0.11864406779661017,-0.1016949152542373,-0.15625,-0.15384615384615385,-0.15151515151515152,-0.14925373134328357,-0.14705882352941177,-0.13043478260869565,-0.10144927536231885,-0.1267605633802817,-0.1111111111111111,-0.1111111111111111,-0.13513513513513514,-0.12162162162162163,-0.13333333333333333,-0.13333333333333333,-0.11842105263157894,-0.10526315789473684,-0.10526315789473684,-0.1038961038961039,-0.1038961038961039,-0.10256410256410256,-0.10256410256410256,-0.11392405063291139,-0.11392405063291139,-0.10126582278481013,-0.08860759493670886,-0.08860759493670886,-0.08860759493670886,-0.0875,-0.0875,-0.075,-0.08641975308641975,-0.08641975308641975,-0.08641975308641975,-0.0975609756097561,-0.0975609756097561,-0.08536585365853659,-0.08536585365853659,-0.08536585365853659,-0.08536585365853659,-0.07317073170731707,-0.08433734939759036,-0.07228915662650602,-0.07228915662650602,-0.07228915662650602,-0.07228915662650602,-0.08333333333333333,-0.07142857142857142,-0.07142857142857142,-0.07142857142857142,-0.08235294117647059,-0.07058823529411765,-0.07058823529411765,-0.07058823529411765,-0.07058823529411765,-0.06976744186046512,-0.06976744186046512,-0.06976744186046512,-0.06976744186046512,-0.05813953488372093,-0.06896551724137931,-0.06896551724137931,-0.05747126436781609,-0.05747126436781609,-0.06818181818181818,-0.06818181818181818,-0.056818181818181816,-0.056818181818181816,-0.056818181818181816,-0.056179775280898875,-0.056179775280898875,-0.056179775280898875,-0.056179775280898875,-0.05555555555555555,-0.05555555555555555,-0.06593406593406594,-0.07608695652173914,-0.07526881720430108,-0.0851063829787234,-0.09473684210526316,-0.09473684210526316,-0.09375,-0.1111111111111111,-0.10101010101010101,-0.09090909090909091,-0.09090909090909091,-0.0707070707070707,-0.06060606060606061,
HL AHOD: High Chest RT,AnyCHC,0.0,-0.36666666666666664,-0.48717948717948717,-0.5,-0.5227272727272727,-0.4888888888888889,-0.5,-0.5,-0.5,-0.5098039215686274,-0.5,-0.4807692307692308,-0.49056603773584906,-0.48148148148148145,-0.4909090909090909,-0.4727272727272727,-0.48214285714285715,-0.47368421052631576,-0.47368421052631576,-0.46551724137931033,-0.46551724137931033,-0.4745762711864407,-0.4666666666666667,-0.4666666666666667,-0.45901639344262296,-0.4426229508196721,-0.45161290322580644,-0.45161290322580644,-0.4444444444444444,-0.4444444444444444,-0.42857142857142855,-0.4375,-0.4375,-0.4307692307692308,-0.4307692307692308,-0.4153846153846154,-0.42424242424242425,-0.4090909090909091,-0.4090909090909091,-0.417910447761194,-0.40298507462686567,-0.4117647058823529,-0.39705882352941174,-0.39705882352941174,-0.4057971014492754,-0.391304347826087,-0.391304347826087,-0.38571428571428573,-0.38571428571428573,-0.38571428571428573,-0.38028169014084506,-0.38028169014084506,-0.38028169014084506,-0.375,-0.375,-0.3611111111111111,-0.3698630136986301,-0.3561643835616438,-0.3561643835616438,-0.36486486486486486,-0.35135135135135137,-0.36,-0.36,-0.3466666666666667,-0.35526315789473684,-0.34210526315789475,-0.34210526315789475,-0.34210526315789475,-0.32894736842105265,-0.33766233766233766,-0.33766233766233766,-0.3246753246753247,-0.3246753246753247,-0.3116883116883117,-0.32051282051282054,-0.3076923076923077,-0.3076923076923077,-0.3076923076923077,-0.3037974683544304,-0.3037974683544304,-0.3,-0.3,-0.2875,-0.2962962962962963,-0.2839506172839506,-0.2839506172839506,-0.2804878048780488,-0.2804878048780488,-0.27710843373493976,-0.27710843373493976,-0.27380952380952384,-0.27058823529411763,-0.27058823529411763,-0.26744186046511625,-0.26436781609195403,-0.25287356321839083,-0.25,-0.25555555555555554,-0.25274725274725274,-0.24731182795698925,
