Group,Outcome,80-70,90-70,90-80,
Alk4000_7999,condHLY,-4.471659376961275,-4.992048700586651,-7.382110625477703,
Alk8000_11999,condLE,1.3052913899095657,1.0071423256911116,0.34812263612563527,
Alk8000_11999,condQALE,1.0865200340438013,0.7560007779442453,0.19913212698102065,
Alk8000_11999,condHLY,0.5796532660640946,0.6752801185777564,1.0948924544851406,
Alk12000+,condLE,1.8439974582402747,0.6868459299119422,1.7210965673209504,
Alk12000+,condQALE,1.5014183351917998,0.8786802626157185,1.3426633406951767,
Alk12000+,condHLY,-0.020242203231435895,-3.603750087452701,-6.854464735483296,
CispNone,condLE,2.835952118840551,3.7777440294966116,10.092056599033203,
CispNone,condQALE,2.0711466262865112,2.4227738858205337,3.610544333483971,
CispNone,condHLY,1.7463679785574462,2.044889418224999,3.297277373274514,
Cisp<400,condLE,-2.3105219295826718,-1.9355250767353342,-2.71590876144141,
Cisp<400,condQALE,-2.400852245210784,-1.4751918978421121,-4.507761543024547,
Cisp<400,condHLY,-4.081806324807452,15.324225553602803,-5.498963865971604,
Cisp400+,condLE,2.32980165447707,0.5291081220520617,-1.4367878811880501,
Cisp400+,condQALE,1.7352898580131455,0.4301762731845822,-1.2361959968123437,
Cisp400+,condHLY,2.89283662370529,0.6714521103562885,-0.8764388848967825,
PlatNone,condLE,2.8832788073347597,4.019969062442195,10.426905588818709,
PlatNone,condQALE,2.09812350185545,2.5644103385667316,3.955819163367332,
PlatNone,condHLY,1.7642325548172941,2.3446183682544017,4.822455889170465,
Plat<400,condLE,-2.1265459127881092,-1.8131825447615928,-2.2552360347052613,
Plat<400,condQALE,-2.2239606389965045,-1.262562954425136,-2.897935402642656,
Plat<400,condHLY,-3.8237057059836514,-1.252884988269509,-1.5821530206679175,
Plat400+,condLE,1.5268716389903083,0.4896421391070021,-0.5042577687183305,
Plat400+,condQALE,1.1921576707116446,0.36911593599090686,-0.41417607803761497,
Plat400+,condHLY,2.1857539590030597,0.6026393692438311,-0.27556110178379734,
ChestNone,condLE,1.2262095123838375,1.7278900918085824,125.79105873970458,
ChestNone,condQALE,1.0681805566604712,1.4254338580204358,12.131611259292631,
ChestNone,condHLY,0.9604327525479252,0.8989893264119292,0.31442869888392433,
Chest<10,condLE,6.463030465036794,1.7636797172879983,10.76716389958748,
Chest<10,condQALE,11.691171119893507,0.12073765095851705,5.598891055920967,
Chest<10,condHLY,2.7937542646350493,3.368654221956651,3.5566568305948696,
Chest10_19,condLE,-0.2051520324752788,0.8668732458393371,-4.0910073841778924,
Chest10_19,condQALE,-0.37740118257319744,0.573493782416059,-4.013043449708925,
Chest10_19,condHLY,-2.5441044589888864,-24.83808016792021,-1.2527509665303413,
Chest20_29,condLE,-0.37258561121249206,-0.3418200966163406,-0.14195051492355343,
Chest20_29,condQALE,-0.32036880924688566,-0.263025848875061,-0.019603063968793206,
Chest20_29,condHLY,0.15561086381520514,0.7240597727580725,11.237449939132832,
Chest30+,condLE,1.724179900059996,1.3045332530860405,-0.8385720162693109,
Chest30+,condQALE,2.36721618110983,2.122570693939565,88.74073943768089,
Chest30+,condHLY,-0.6115243380181777,-0.8954184843415052,-1.2301129483551159,
HeartNone,condLE,1.2231278777887886,1.7159924263183621,44.733617090012416,
HeartNone,condQALE,1.0705489418418115,1.4211750338010993,10.173123075477745,
