Group,Outcome,80-70,90-70,90-80,
OtherLeukemia,condHLY,3.0995128499200106,2.114522406000731,3.702226357136915,
Astrocytoma,condLE,3.0899342461359254,3.161818843224637,1.3883045421306974,
Astrocytoma,condQALE,2.450697157902212,2.8000982435046353,1.2532931495875914,
Astrocytoma,condHLY,2.6600034176719802,2.39522266209525,1.0140733829006479,
Medulloblastoma,condLE,3.493708226725623,3.7608481127500326,2.185582329271739,
Medulloblastoma,condQALE,2.3296640656542067,2.388159502659768,1.493407034010339,
Medulloblastoma,condHLY,3.3422133535104663,3.120691949000509,1.814954011077866,
Other CNS,condLE,6.519722354565303,7.330227641409877,3.469956436226397,
Other CNS,condQALE,4.5517413766148564,5.603337240062245,2.8660311456629586,
Other CNS,condHLY,6.074929412703732,6.7295186330104215,3.31934409554065,
HL,condLE,2.046882127787768,2.765963672762858,1.9621893567776922,
HL,condQALE,1.543558839803815,2.001015395770075,1.3626547137206302,
HL,condHLY,1.575661130542251,2.0576988409784462,1.6410469921189375,
NHL,condLE,2.9521450914971084,3.4885422826048966,1.8313855031522763,
NHL,condQALE,2.506403441334079,3.3440184305799363,1.7731065976431282,
NHL,condHLY,2.446484893893853,2.6501371635586963,1.6006946838214802,
Kidney,condLE,2.2522592418361427,2.419208589284267,1.734053930357149,
Kidney,condQALE,1.920469090805618,2.024384656727811,1.193754135943088,
Kidney,condHLY,1.9214730661994963,1.98916337501786,1.6043829994507135,
NBL,condLE,2.379069076641912,2.2391422196812414,1.3133021543682588,
NBL,condQALE,2.268209847795589,2.191891610210064,1.0252664842901922,
NBL,condHLY,2.09903363879517,1.5990140397795685,1.150657695952411,
