Diagnosis,Treatment,70,80,90,
d2,Alk8000_11999,0.10271651200164984,0.10504983664118803,0.11060332250081317,
d2,Alk12000+,0.18758703901420012,0.19419222390920662,0.07061255800424891,
d3,AlkNone,0.5017354500876611,0.42278466421864014,0.2846660341879709,
d3,Alk<4000,0.03725955334330845,0.04795465778068172,0.11616896993064718,
d3,Alk4000_7999,0.0949218944765635,0.18997229679867855,0.4678102870166442,
d3,Alk8000_11999,0.1716620828687244,0.20348501528185287,0.10099055737062873,
d3,Alk12000+,0.24456347430401904,0.18069960447386713,0.06392472067173756,
d4,AlkNone,0.21736797934443228,0.06867751831074888,0.09286231100499331,
d4,Alk<4000,0.15915123961801103,0.23326277479834617,0.2599546341264077,
d4,Alk4000_7999,0.14873532767672554,0.2937518222530393,0.41274919826181045,
d4,Alk8000_11999,0.2214316586905254,0.22204552063159172,0.19208343735123987,
d4,Alk12000+,0.3283416110150355,0.2223093205612356,0.0704831330557448,
d5,AlkNone,0.9108761602921831,0.8498825254374835,0.8901641245740275,
d5,Alk<4000,0.014347929345934133,0.022385806694692933,0.023774340019782722,
d5,Alk4000_7999,0.015785753306116104,0.02282259670374867,0.017420115720694837,
d5,Alk8000_11999,0.031152895298530086,0.04662885197440684,0.023418136174923727,
d5,Alk12000+,0.05726521548664076,0.07393929515911953,0.05736296062333994,
d6,AlkNone,0.6659521653023128,0.42817671631211923,0.14905243804724966,
d6,Alk<4000,0.06265915671011214,0.11091234747230075,0.0567107891224927,
d6,Alk4000_7999,0.1242743309742578,0.0729100069378068,0.15287967871145097,
d6,Alk8000_11999,0.11172724478731584,0.19355756841784258,0.3341636557803576,
d6,Alk12000+,0.17145365457609432,0.2701733120471525,0.3539846184113449,
d7,AlkNone,0.9000948778313301,0.7839750841792226,0.7484685468301407,
d7,Alk<4000,0.025573130014580153,0.013028135214686376,0.022142151185272227,
d7,Alk4000_7999,0.018022705792951805,0.03267445353610191,0.04437068731613422,
d7,Alk8000_11999,0.06927715023415154,0.08690908617646846,0.060567148235157416,
d7,Alk12000+,0.07729739674048679,0.13477084534266667,0.1411179091470734,
d8,AlkNone,0.38994536062192847,0.3569995816141288,0.1951277896069681,
d8,Alk<4000,0.06122672258929122,0.058497187237647075,0.03993061606105937,
d8,Alk4000_7999,0.09216535133273397,0.09649069929616304,0.03948379828946746,
d8,Alk8000_11999,0.09720528809435625,0.14670995327185976,0.09994934460163628,
d8,Alk12000+,0.41665380150158615,0.38623214433478914,0.6673474611755572,
d9,AlkNone,0.07614809535242519,0.038245560855386766,0.003928635817189049,
d9,Alk<4000,0.06126101668252093,0.03590575913015704,0.04491756384188336,
d9,Alk4000_7999,0.1106520265392671,0.06941933190065463,0.06154532405714609,
d9,Alk8000_11999,0.16648286091714612,0.22576053449491912,0.08891464257488238,
d9,Alk12000+,0.6956003024699762,0.6990657674769424,0.8524677305573098,
d10,AlkNone,0.550950074212584,0.34399124476030024,0.32652869002014673,
d10,Alk<4000,0.08893867786328502,0.18631916027153678,0.11843631035863349,
d10,Alk4000_7999,0.31433728442328945,0.42190623941271654,0.12594269128541224,
d10,Alk8000_11999,0.06441669072805771,0.05702656590233662,0.22654161986525975,
d10,Alk12000+,0.037619231995373016,0.043779626952698804,0.24938093987396887,
d11,AlkNone,0.8856253489283601,0.5887018377329195,0.10394438775435677,
d11,Alk<4000,0.0,0.07188339224955612,0.019128266940560534,
d11,Alk4000_7999,0.0,0.035254219076590446,0.02001987161698233,
d11,Alk8000_11999,0.056367232001404394,0.18280647977363607,0.11035479050378938,
d11,Alk12000+,0.05800741907023545,0.12135407116729789,0.8416382432985807,
d12,AlkNone,0.9597622971753803,0.9035638068509106,0.8622644843363981,
d12,Alk<4000,0.01573026988343413,0.025311722965070765,0.02200959683883249,
d12,Alk4000_7999,0.018143947364942507,0.04079747211371318,0.03279533658441212,
d12,Alk8000_11999,0.0052025083067439816,0.01092783080716402,0.03485001077653613,
d12,Alk12000+,0.010841251873105074,0.030166738001868598,0.0573339111154846,
d13,AlkNone,0.4406149031648301,0.4688106324194069,0.4189995445713739,
d13,Alk<4000,0.07166968809816987,0.09428925436260525,0.15685347118261886,
d13,Alk4000_7999,0.12854819303353585,0.21507678958107215,0.20863656448951534,
d13,Alk8000_11999,0.1012068263303712,0.09532898763241039,0.06346911854303544,
d13,Alk12000+,0.3332062218100058,0.1658980404612278,0.1934384831381105,
-1,CispNone,0.9890381807648543,0.9113730876000573,0.9006784612029666,
-1,Cisp<400,0.0063674127373255195,0.03870044449047077,0.05508113757374862,
-1,Cisp400+,0.006073362711914789,0.052403746598030695,0.046333323786759945,
g0,CispNone,0.9923778704249385,0.8282857923630474,0.7755508958386162,
g0,Cisp<400,0.005626492394045982,0.07984646406229544,0.13149791770094957,
g0,Cisp400+,0.005192374246607668,0.10024210080801707,0.10111474021441119,
g1,CispNone,0.9249352254991122,0.5853690220146384,0.5832261173722642,
g1,Cisp<400,0.0380824759005342,0.12499526887889503,0.17205867993043558,
g1,Cisp400+,0.04850638760016241,0.3112489764254974,0.25870000671349297,
g2,CispNone,0.9913674765532665,0.8306461755300172,0.9678291851373729,
g2,Cisp<400,0.007860185233526142,0.13225333180591028,0.03209782903829643,
g2,Cisp400+,0.00237224052279075,0.04805579695120116,0.003002224454046726,
g3,CispNone,0.9867056783281068,0.8779887542812428,0.8015425359740727,
g3,Cisp<400,0.010665824177525178,0.05420729521740243,0.11318294371948515,
g3,Cisp400+,0.007109303894443757,0.07592221714064167,0.09420892913758015,
g4,CispNone,0.9994180631288204,0.9986804619097425,0.9998467590844449,
g4,Cisp<400,0.0,0.0,1.5324091555510205E-4,
g4,Cisp400+,5.819368711796167E-4,0.0013195380902575734,0.0,
g5,CispNone,0.9982905544321146,0.9844104433002528,0.9584583516098582,
g5,Cisp<400,0.0017094455678854368,0.012420998436567002,0.04042778489330334,
g5,Cisp400+,0.0,0.004610233895465986,0.0029499915473588196,
d0,CispNone,0.9993504921938057,0.9997169368878254,1.0,
d0,Cisp<400,0.0,0.0,0.0,
d0,Cisp400+,6.495078061944011E-4,2.830631121745999E-4,0.0,
d1,CispNone,1.0,0.9870546851298314,1.0,
d1,Cisp<400,0.0,0.0,0.0,
d1,Cisp400+,0.0,0.012945314870168598,0.0,
d2,CispNone,1.0,1.0,0.9940644260643675,
d2,Cisp<400,0.0,0.0,0.005935573935632423,
d2,Cisp400+,0.0,0.0,0.0,
d3,CispNone,0.9975678399080516,0.9912614533262477,0.9602446163821052,
d3,Cisp<400,0.0024321600919483973,0.00803294806936548,0.037666264746921606,
d3,Cisp400+,0.0,0.0019612268235122566,0.004435121035731875,
d4,CispNone,1.0,0.9753475756837154,0.9563430097292013,
d4,Cisp<400,0.0,0.01988674607145586,0.04479740354880132,
d4,Cisp400+,0.0,0.008114476381945663,0.001191262016460788,
d5,CispNone,0.9911551267486337,0.9130767551152156,0.9743045294906508,
d5,Cisp<400,0.006127828358664802,0.0384195846558902,0.019664575857280566,
d5,Cisp400+,0.0027170448927016436,0.05220987359769608,0.009481490137320046,
d6,CispNone,0.991331879735543,0.604698479509785,0.2899808936810931,
d6,Cisp<400,0.007834936947954306,0.21733178711161144,0.4151332455237592,
d6,Cisp400+,0.01774679826158271,0.20798675061302838,0.3231583160624794,
d7,CispNone,1.0,0.8314763626771506,0.845600633729084,
d7,Cisp<400,0.0,0.050494704164006095,0.08599743092059946,
d7,Cisp400+,0.010797818077615293,0.13881033490072953,0.07947586604010531,
d8,CispNone,0.9913674765532665,0.8306461755300172,0.9678291851373729,
d8,Cisp<400,0.007860185233526142,0.13225333180591028,0.03209782903829643,
d8,Cisp400+,0.00237224052279075,0.04805579695120116,0.003002224454046726,
d9,CispNone,0.9855290994107645,0.9372166042463599,0.9925254808339661,
d9,Cisp<400,0.020079320212205185,0.04391085769258739,0.007474519166034017,
d9,Cisp400+,0.005608419622969676,0.028593727365191265,0.0,
d10,CispNone,0.8891670127790456,0.35393347875776904,0.27474516471192956,
d10,Cisp<400,0.05034397622699954,0.17958990212592377,0.2966397713814208,
d10,Cisp400+,0.07924670179796504,0.5023363917836086,0.4531092416326523,
d11,CispNone,0.9419925809297645,0.8869876615685651,1.0,
d11,Cisp<400,0.05800741907023545,0.07035317769693451,0.0,
d11,Cisp400+,0.0,0.042659160734500316,0.0,
d12,CispNone,1.0,0.9813537716473523,1.0,
d12,Cisp<400,0.0,0.006170207322511888,0.0,
d12,Cisp400+,0.0,0.012476021030135846,0.0,
d13,CispNone,0.9709887505642285,0.7415306054252015,0.6048667821095988,
d13,Cisp<400,0.023275266936443693,0.11762383843099569,0.2253497543249148,
d13,Cisp400+,0.01551412653362076,0.1596812169822612,0.18757206994884085,
-1,PlatNone,0.9890381807648543,0.9100155816037325,0.8559922374657369,
-1,Plat<400,0.0063674127373255195,0.03809076760111497,0.053220598543541206,
-1,Plat400+,0.006073362711914789,0.05457025319087996,0.09344547415845288,
g0,PlatNone,0.9923778704249385,0.8218268767423134,0.6444251455438925,
g0,Plat<400,0.005626492394045982,0.07640667130544437,0.1266391338782317,
g0,Plat400+,0.005192374246607668,0.11156791440583434,0.23944135458224516,
g1,PlatNone,0.9249352254991122,0.5806834843301478,0.5103881281154983,
g1,Plat<400,0.0380824759005342,0.12272508727340081,0.1646179532417965,
g1,Plat400+,0.04850638760016241,0.31916037517458223,0.3393289156288822,
g2,PlatNone,0.9913674765532665,0.8292640205484617,0.945380943502237,
g2,Plat<400,0.007860185233526142,0.13141824426134766,0.0433767110285826,
g2,Plat400+,0.00237224052279075,0.05147112248243339,0.019550589878145938,
g3,PlatNone,0.9867056783281068,0.8783618704215083,0.7121612033642538,
g3,Plat<400,0.010665824177525178,0.055247746903054694,0.09184154201648022,
g3,Plat400+,0.007109303894443757,0.07518263188136512,0.20806810435297196,
g4,PlatNone,0.9994180631288204,0.9986804619097425,0.9992823698259374,
g4,Plat<400,0.0,0.0,5.643892585073965E-4,
g4,Plat400+,5.819368711796167E-4,0.0013195380902575734,1.5324091555510205E-4,
g5,PlatNone,0.9982905544321146,0.9850039134855249,0.9310580711587259,
g5,Plat<400,0.0017094455678854368,0.012420998436567002,0.053783714655104016,
g5,Plat400+,0.0,0.004157540100631325,0.01776683974063925,
d0,PlatNone,0.9993504921938057,0.9997169368878254,0.9997570859479228,
d0,Plat<400,0.0,0.0,2.4291405207719864E-4,
d0,Plat400+,6.495078061944011E-4,2.830631121745999E-4,0.0,
d1,PlatNone,1.0,0.9870546851298314,0.9978893848692557,
d1,Plat<400,0.0,0.0,0.002110615130744312,
d1,Plat400+,0.0,0.012945314870168598,0.0,
d2,PlatNone,1.0,1.0,0.9871086727487594,
d2,Plat<400,0.0,0.0,0.006955753315608265,
d2,Plat400+,0.0,0.0,0.005935573935632423,
d3,PlatNone,0.9975678399080516,0.9923035530580891,0.9457803302251728,
d3,Plat<400,0.0024321600919483973,0.00803294806936548,0.04521075774634212,
d3,Plat400+,0.0,9.191270916707524E-4,0.012506254156720978,
d4,PlatNone,1.0,0.9753475756837154,0.9136235834696719,
d4,Plat<400,0.0,0.01988674607145586,0.06547991844608932,
d4,Plat400+,0.0,0.008441479005482356,0.02529544543418344,
d5,PlatNone,0.9911551267486337,0.9091367435731668,0.8233958605766631,
d5,Plat<400,0.006127828358664802,0.03630902976251551,0.03915108769953235,
d5,Plat400+,0.0027170448927016436,0.06150802835549417,0.14886378474047218,
d6,PlatNone,0.991331879735543,0.5932378887286489,0.19260469199138033,
d6,Plat<400,0.007834936947954306,0.20695395478997472,0.35266210299355155,
d6,Plat400+,0.01774679826158271,0.2329882818783034,0.48458039668016606,
d7,PlatNone,1.0,0.8322704445881584,0.7399730591014965,
d7,Plat<400,0.0,0.05018423092178416,0.09142919610487542,
d7,Plat400+,0.010797818077615293,0.14353355717324282,0.18936666374904393,
d8,PlatNone,0.9913674765532665,0.8292640205484617,0.945380943502237,
d8,Plat<400,0.007860185233526142,0.13141824426134766,0.0433767110285826,
d8,Plat400+,0.00237224052279075,0.05147112248243339,0.019550589878145938,
d9,PlatNone,0.9855290994107645,0.9287168673309417,0.9751599931719862,
d9,Plat<400,0.020079320212205185,0.04056804807319501,0.0067684263169482915,
d9,Plat400+,0.005608419622969676,0.04067144143623615,0.02592772036647424,
d10,PlatNone,0.8891670127790456,0.3521559837758949,0.16555917419584076,
d10,Plat<400,0.05034397622699954,0.17719372723706522,0.2819862131739225,
d10,Plat400+,0.07924670179796504,0.5082054650515067,0.5762815048729258,
d11,PlatNone,0.9419925809297645,0.8869876615685651,0.9394174406555879,
d11,Plat<400,0.05800741907023545,0.11468767681063315,0.017194434616358778,
d11,Plat400+,0.0,0.042659160734500316,0.04338812472805349,
d12,PlatNone,1.0,0.9813537716473523,0.9281094815884942,
d12,Plat<400,0.0,0.007746131619501615,0.018110076491539534,
d12,Plat400+,0.0,0.014051945327125571,0.059499787309527784,
d13,PlatNone,0.9709887505642285,0.742624161665032,0.4987533447115333,
d13,Plat<400,0.023275266936443693,0.11988197232616636,0.16680676102014183,
d13,Plat400+,0.01551412653362076,0.15763993726189796,0.3574649059417002,
-1,ChestNone,0.25872831088376497,0.46968048967667253,0.6612100219828444,
-1,Chest<10,0.4343893034188431,0.3230376943482143,0.17407866962462037,
-1,Chest10_19,0.04733955969389658,0.06660429226165852,0.062282121541705635,
-1,Chest20_29,0.07147633781941808,0.04850256207100157,0.05544573868729469,
-1,Chest30+,0.1973178764022769,0.10031621590460182,0.052391457898912835,
g0,ChestNone,0.2773519926814881,0.33733689363268216,0.5271218329646573,
g0,Chest<10,0.5097986724459487,0.39507770670973885,0.23155984307041638,
g0,Chest10_19,0.005633965432859639,0.0070132129148583085,0.006525733777720102,
g0,Chest20_29,0.05593359364981391,0.07121087855671,0.08859103350603768,
g0,Chest30+,0.18826061615814285,0.2082165827669468,0.16036612443712536,
g1,ChestNone,0.5947871622593595,0.7060753746550399,0.7548754615703532,
g1,Chest<10,0.25123730344135076,0.20062006504610497,0.13606960677596522,
g1,Chest10_19,0.08687210404641364,0.025660254241349552,0.05452734882904323,
g1,Chest20_29,0.01756144892992316,0.0044802227077142065,0.004726772692456032,
g1,Chest30+,0.07578137728631146,0.08001592525369165,0.06672613521279826,
g2,ChestNone,0.3839064483144065,0.35417666193100633,0.31512785190547493,
g2,Chest<10,0.5290615901986215,0.5625283000645932,0.6073825324247466,
g2,Chest10_19,0.01716216740306191,0.02402696538657384,0.049065151138188795,
g2,Chest20_29,0.0058934731367965235,0.004797859641629223,0.008511613063539366,
g2,Chest30+,0.0936177933827421,0.07987781317976755,0.05455837881647801,
g3,ChestNone,0.3270929015199946,0.6037875389434547,0.6335982540535284,
g3,Chest<10,0.45154931362157336,0.24138004989303516,0.21845628646347715,
g3,Chest10_19,0.10466682373526716,0.11374940367269727,0.11684523064799414,
g3,Chest20_29,0.07228671265201313,0.042121892092789534,0.031822175750649405,
g3,Chest30+,0.06642671603227425,0.015303010093085313,0.012136860900520453,
g4,ChestNone,0.21643607296796227,0.5255564143383793,0.7794845925450635,
g4,Chest<10,0.6248259512920958,0.3874760944948861,0.14399737297699658,
g4,Chest10_19,0.06529253904790581,0.08990673150011068,0.081151976471762,
g4,Chest20_29,0.10170283425890987,0.009177036774395733,0.0019821119394615046,
g4,Chest30+,0.008370603376670071,0.003174575106920511,9.226413698574103E-4,
g5,ChestNone,0.10148727596591907,0.3024901753316085,0.5265011189857809,
g5,Chest<10,0.19629813205926883,0.15781602914803688,0.0883710942474747,
g5,Chest10_19,0.01572948650939168,0.06681869378281527,0.034996658697817144,
g5,Chest20_29,0.09684930608214092,0.16723494971399255,0.24681425656511533,
g5,Chest30+,0.6069273560939353,0.321821179428489,0.11911427686990957,
d0,ChestNone,0.1821459215099049,0.5182703683028812,0.7906183802182082,
d0,Chest<10,0.660756149569114,0.40791372164368106,0.15490698917032902,
d0,Chest10_19,0.0601435439506456,0.0754682438046456,0.05983421130731389,
d0,Chest20_29,0.10644687462779116,0.006504064088136707,0.0016001174242866371,
d0,Chest30+,0.008787766221912508,0.0033060981484145575,0.0010310556003969538,
d1,ChestNone,0.573812520836065,0.6408469821173167,0.746788679209292,
d1,Chest<10,0.35216071713342434,0.2189121024701748,0.050163896374024845,
d1,Chest10_19,0.11461424377665279,0.16963951554310147,0.20624271943729022,
d1,Chest20_29,0.008188595153616335,0.006603257749499463,0.006936028990955639,
d1,Chest30+,0.0075580303782845585,0.006332611519277049,0.0,
d2,ChestNone,0.4599301483407939,0.5033317008382218,0.5203993020675365,
d2,Chest<10,0.30519359504606736,0.315041576864575,0.06932173543901952,
