Diagnosis,Treatment,70,80,90,
d2,Chest<10,0.28294353063437605,0.23572345934604405,0.05678728687356286,
d2,Chest10_19,0.13093081121920233,0.2979580804295078,0.4439849574617648,
d2,Chest20_29,0.14986631611951431,0.050226980026999275,0.0,
d2,Chest30+,0.0,0.0,0.0,
d3,ChestNone,0.052573774799191696,0.13308427312018103,0.24156400738047656,
d3,Chest<10,0.08726733074082793,0.07272610164157974,0.08187500858834716,
d3,Chest10_19,0.005421060556987445,0.030210281801199987,0.03271882690742912,
d3,Chest20_29,0.08060557972759098,0.2394018467087916,0.4456781777258719,
d3,Chest30+,0.774132254175403,0.5245774967282487,0.1981639793978757,
d4,ChestNone,0.20629785835471473,0.5180540900583614,0.8552245470508348,
d4,Chest<10,0.44014448484920615,0.2638880529746768,0.08973025688507469,
d4,Chest10_19,0.03431520716492903,0.10938850610671103,0.033387232195836794,
d4,Chest20_29,0.12308539070116854,0.06312399480977611,0.0031927181239715277,
d4,Chest30+,0.19615705892998042,0.04554535605047386,0.018465245744282394,
d5,ChestNone,0.3300797375961875,0.4545278297652199,0.7172117935577041,
d5,Chest<10,0.6321118218599829,0.5110149268491742,0.26119265660700997,
d5,Chest10_19,0.0,0.0,0.0,
d5,Chest20_29,0.0028228999922182514,0.007434390838663817,0.001490305766048184,
d5,Chest30+,0.03498554055161027,0.027022852546942984,0.0201052440692383,
d6,ChestNone,0.02937743408950459,0.046330448954156514,0.10274105044565247,
d6,Chest<10,0.04927768820071915,0.039276317750138595,0.03557809352418105,
d6,Chest10_19,0.02014891763665976,0.018479821493080414,0.02002515051792892,
d6,Chest20_29,0.18176894978294705,0.20690264419774815,0.3221682351179488,
d6,Chest30+,0.719427010290168,0.6890107676048757,0.5194874703942893,
d7,ChestNone,0.2776141171039914,0.27675788655017847,0.5118970535100736,
d7,Chest<10,0.4600384211385229,0.43079909423905993,0.39904847975104374,
d7,Chest10_19,0.0,0.00923819116770282,0.0,
d7,Chest20_29,0.09945303788307217,0.10112446228196209,0.015272741078214146,
d7,Chest30+,0.1628944238744148,0.1820803657610967,0.07378172566066851,
d8,ChestNone,0.37440999937148856,0.34631074534421835,0.30448406082926416,
d8,Chest<10,0.5195480691021357,0.5546918429716787,0.5966391032892648,
d8,Chest10_19,0.013889335609198136,0.020233674542621316,0.04294472462373703,
d8,Chest20_29,0.0034657161716221386,0.0033655425384047843,0.005617928929008992,
d8,Chest30+,0.08868687974555502,0.07539819460307569,0.05031418232872433,
d9,ChestNone,0.13128299796892073,0.30541864974224475,0.4799220807872376,
d9,Chest<10,0.5492032974175196,0.4456666682694072,0.2549604719692293,
d9,Chest10_19,0.13472929389075025,0.06146066970603163,0.12818825502915845,
d9,Chest20_29,0.027812744189951378,0.004805114940416278,0.008800084912900415,
d9,Chest30+,0.15697166653286038,0.18264889734189918,0.12812910730147276,
d10,ChestNone,0.8358706520969185,0.9407111670640094,0.9625274205417137,
d10,Chest<10,0.0786710192022799,0.04563682835819298,0.021253471035887254,
d10,Chest10_19,0.0577200129661687,2.5735015273075664E-4,0.006579018335157782,
d10,Chest20_29,0.006270373394837493,0.0027709970076352087,0.0,
d10,Chest30+,0.0214679423397874,0.010623657417433211,0.00964009008723044,
d11,ChestNone,0.8305022762358969,0.7051316544719937,0.40490130975479044,
d11,Chest<10,0.10808173230401961,0.1898632970160101,0.4015239453699416,
d11,Chest10_19,0.0,0.0,0.018746111674039324,
d11,Chest20_29,0.0,0.0,0.0,
d11,Chest30+,0.06141599146009725,0.10500504851198426,0.17482863320123773,
d12,ChestNone,0.2498208487979019,0.5167946522346606,0.5384695638401391,
d12,Chest<10,0.5464487222252676,0.28711743989130006,0.27063772573556816,
d12,Chest10_19,0.11082988062420802,0.1513802143343675,0.163721813019329,
d12,Chest20_29,0.04889216171260878,0.03527624887884726,0.016314384974132495,
d12,Chest30+,0.044008386640013414,0.009431444660824875,0.010856512430831038,
d13,ChestNone,0.4065006364233447,0.707400025581526,0.7198213793127858,
d13,Chest<10,0.3264822718654308,0.17214215938861963,0.15910064452010164,
d13,Chest10_19,0.08873475648746698,0.05603041862863298,0.06475345847464135,
d13,Chest20_29,0.09146070097364706,0.044849600585088904,0.04506019870982902,
d13,Chest30+,0.08682163425010855,0.01957779581613275,0.011264318982642386,
-1,HeartNone,0.25764713607245215,0.46849132398845433,0.6620039044499515,
-1,Heart<5,0.4401876382011688,0.3234404203363606,0.17598221845743134,
-1,Heart5_14,0.0686579913853913,0.07296851394916203,0.07128236164123831,
-1,Heart15_34,0.11938504138035683,0.0928389781647324,0.08184560255674017,
-1,Heart35+,0.11412219296063075,0.04226076356129074,0.008885912894638132,
g0,HeartNone,0.26840655610131114,0.3345433431097822,0.5256150578753845,
g0,Heart<5,0.49754750239207746,0.39865624794004395,0.2315864046700443,
g0,Heart5_14,0.03875848837914073,0.018699650775806403,0.026369833015305034,
g0,Heart15_34,0.19315992732957116,0.24799033229128833,0.21372407365731308,
g0,Heart35+,0.0021275257979001478,1.1042588307830483E-4,0.002704630781953361,
g1,HeartNone,0.5890284752740462,0.7014500711322693,0.7576355492562035,
g1,Heart<5,0.2549552710943444,0.2120957931130925,0.13278609748600245,
g1,Heart5_14,0.043175535181189315,0.027100956980555698,0.05136642811464942,
g1,Heart15_34,0.11122546763683888,0.05473911624188544,0.0552068512084795,
g1,Heart35+,0.0016152508135820346,0.004614062532196554,0.0030050739346656227,
g2,HeartNone,0.37970555160042185,0.3524576062120351,0.3104794268001304,
g2,Heart<5,0.5506356485374021,0.5709669976519456,0.6046196645867469,
g2,Heart5_14,0.01902282311210962,0.02730277660597169,0.04527747954768042,
g2,Heart15_34,0.042141230348262185,0.04548491123935253,0.03709955169632442,
g2,Heart35+,0.008494746401804348,0.0037877082906945013,0.0025238773691181665,
g3,HeartNone,0.3219603940316189,0.6023539558126644,0.6325154149006246,
g3,Heart<5,0.4573107931965248,0.22794899153858433,0.20587884559905262,
g3,Heart5_14,0.08915787734507384,0.13190239669366993,0.1322995193261994,
g3,Heart15_34,0.12925996102311027,0.037794655955081406,0.02930622017412291,
g3,Heart35+,0.0023109744036728824,0.0,0.0,
g4,HeartNone,0.2131920562150484,0.5207547603819694,0.7777463763094239,
g4,Heart<5,0.6139946630552567,0.37700927839334814,0.13932311519782073,
g4,Heart5_14,0.11035040756732536,0.0883202250376413,0.07823442497148539,
g4,Heart15_34,0.061986233392025906,0.013915736187040706,0.004696083521269868,
g4,Heart35+,4.7663977034417474E-4,0.0,0.0,
g5,HeartNone,0.09878457071998503,0.29825720291939095,0.5268397498195616,
g5,Heart<5,0.2098337174574218,0.1702552711502645,0.11692251649324542,
g5,Heart5_14,0.048844431623107504,0.07271935419570096,0.06282166007433523,
g5,Heart15_34,0.18776019505176864,0.21798037768621958,0.23545448085160706,
g5,Heart35+,0.45477708514771736,0.2407877940484244,0.05796159276125057,
d0,HeartNone,0.17846127040284418,0.5143822911941849,0.7884845264965763,
d0,Heart<5,0.6519467582588305,0.3997958273792853,0.15049729427772174,
d0,Heart5_14,0.10333686055933232,0.07304435609487406,0.05725122802231541,
d0,Heart15_34,0.06572312652621062,0.012777525331655678,0.003766951203386785,
d0,Heart35+,5.319842527827827E-4,0.0,0.0,
d1,HeartNone,0.5565488804290322,0.6254520364179099,0.7444927945500263,
d1,Heart<5,0.29185294520192323,0.19402070004927147,0.04000074093013905,
d1,Heart5_14,0.1434095792154282,0.1620552087127853,0.2059274997132659,
d1,Heart15_34,0.00818859515361647,0.0184720548200321,0.009578964806569838,
d1,Heart35+,0.0,0.0,0.0,
d2,HeartNone,0.4362593420269092,0.4160914801974474,0.507734623628448,
d2,Heart<5,0.27904649626367856,0.19501100989637887,0.057213874017127055,
d2,Heart5_14,0.2177443161787532,0.35256725004798584,0.41315500836976154,
d2,Heart15_34,0.06694984553066029,0.03633025985818802,0.02189649398466599,
d2,Heart35+,0.0,0.0,0.0,
d3,HeartNone,0.05275227643756447,0.13247362288157485,0.24679876136247933,
d3,Heart<5,0.09834316076864599,0.09266562233897961,0.14165728078837236,
d3,Heart5_14,0.028239260808993263,0.045142461361776146,0.08387020828343798,
d3,Heart15_34,0.20051472275837665,0.3222540488918065,0.4228982662115035,
d3,Heart35+,0.6201505792264195,0.40746424452586255,0.10477548335420742,
d4,HeartNone,0.20766532352166434,0.5175642296464831,0.8584716782926065,
d4,Heart<5,0.4735437047996752,0.272894840049191,0.08763095589451449,
d4,Heart5_14,0.09758209601331629,0.10919948312282475,0.03789541383944753,
d4,Heart15_34,0.15759175352666996,0.08004181469463989,0.013478603814176562,
d4,Heart35+,0.06361712213867332,0.02029963248686031,0.0025233481592549798,
d5,HeartNone,0.33132687864249605,0.4576325880741994,0.7191155524221372,
d5,Heart<5,0.6359749964977609,0.5138187820724476,0.25803925853383414,
d5,Heart5_14,0.007777113026423214,0.0011877258800584653,0.002805675177027112,
d5,Heart15_34,0.021776249903220423,0.02736090397329424,0.019243376893882422,
d5,Heart35+,0.0031447619301004696,0.0,7.961369731189779E-4,
d6,HeartNone,0.02937743408950459,0.04633044895415652,0.10460726357416246,
d6,Heart<5,0.04927768820071915,0.07128006258666744,0.06076646273436102,
d6,Heart5_14,0.09567882161339646,0.052704377094342475,0.0843476532941371,
d6,Heart15_34,0.8256660560963861,0.8292074564529496,0.7429504261385338,
d6,Heart35+,0.0,4.7765491188248396E-4,0.0073281942588055,
d7,HeartNone,0.2878160422842799,0.27873215161329584,0.5173206249500818,
d7,Heart<5,0.43116900271223724,0.4316936119170535,0.3928192765264055,
d7,Heart5_14,0.11462640480162413,0.03697756528959951,0.017763629532914375,
d7,Heart15_34,0.16638855020185908,0.25259667118005136,0.0699854524218666,
d7,Heart35+,0.0,0.0,0.002111016568732162,
d8,HeartNone,0.37970555160042185,0.3524576062120351,0.3104794268001304,
d8,Heart<5,0.5506356485374021,0.5709669976519456,0.6046196645867469,
d8,Heart5_14,0.01902282311210962,0.02730277660597169,0.04527747954768042,
d8,Heart15_34,0.042141230348262185,0.04548491123935253,0.03709955169632442,
d8,Heart35+,0.008494746401804348,0.0037877082906945013,0.0025238773691181665,
d9,HeartNone,0.13128299796892073,0.30541864974224475,0.48523652329608874,
d9,Heart<5,0.5790395526374058,0.48204847139477885,0.267221095182329,
d9,Heart5_14,0.07834113316055734,0.062344223340606804,0.13329012773835516,
d9,Heart15_34,0.20672186482893345,0.13747103424317145,0.10591459551699353,
d9,Heart35+,0.004614451404182233,0.012717621279199244,0.00833765826623319,
d10,HeartNone,0.8358706520969185,0.9407111670640094,0.971030261166172,
d10,Heart<5,0.0786710192022799,0.047953232041753405,0.012326500812290942,
d10,Heart5_14,0.025765711117511324,0.005337993583500592,0.0035715135909300433,
d10,Heart15_34,0.059692617583282245,0.00599760731073758,0.013071724430597544,
d10,Heart35+,0.0,0.0,0.0,
d11,HeartNone,0.8305022762358969,0.7051316544719937,0.4129402069694199,
d11,Heart<5,0.10808173230401961,0.2265298402457399,0.42888317834644496,
d11,Heart5_14,0.0,0.03436041131909916,0.018746111674039324,
d11,Heart15_34,0.06141599146009725,0.03397809396315671,0.13943050301011098,
d11,Heart35+,0.0,0.0,0.0,
d12,HeartNone,0.25045117839734693,0.5174150621590706,0.5385887383704241,
d12,Heart<5,0.5407762665321427,0.2819230311971553,0.26980989609129513,
d12,Heart5_14,0.09273344850248527,0.16760715435463505,0.16890422570537522,
d12,Heart15_34,0.11603910656802545,0.03305475228913894,0.022697139832906946,
d12,Heart35+,0.0,0.0,0.0,
d13,HeartNone,0.40650063642334466,0.7144867110638594,0.7255988371101774,
d13,Heart<5,0.3586355205824128,0.15669473428824007,0.14252175488631944,
d13,Heart5_14,0.08493073473617656,0.08476647721220773,0.0960234424477219,
d13,Heart15_34,0.14489003373953913,0.04405207743569281,0.035855965555781556,
d13,Heart35+,0.005043074518527838,0.0,0.0,
-1,CRTNone,0.25531065406528897,0.4676568446557186,0.659978760082287,
-1,CRT<20,0.43884221585992245,0.3562789060754866,0.22042448697610403,
-1,CRT20_29,0.18279616112854508,0.05320426592239321,0.024817240188871704,
-1,CRT30_49,0.04915093476771135,0.030687924264946456,0.013415852713414176,
-1,CRT50+,0.07390003417853211,0.09217205908145491,0.081363660039322,
g0,CRTNone,0.2670682436466988,0.3344316185664139,0.5267500071256082,
g0,CRT<20,0.04069064415291121,0.024615034738362716,0.023724732002356762,
g0,CRT20_29,0.004150684747733682,0.002805975136667517,0.0024440149394802323,
g0,CRT30_49,0.17431903165477794,0.07450401045005066,0.023276457556063997,
g0,CRT50+,0.5137713957978796,0.5636433611085054,0.42380478837649105,
g1,CRTNone,0.5797961118259858,0.7004418488768087,0.7524803918611351,
g1,CRT<20,0.3973100227896037,0.2804989822392527,0.22015961017431646,
g1,CRT20_29,0.00272637032077173,0.0,0.001635048187360222,
g1,CRT30_49,0.008620874646028029,0.014116093387907652,0.014528904318061487,
g1,CRT50+,0.011546620417611779,0.0049430754960310885,0.011196045459126279,
g2,CRTNone,0.3724876030536746,0.3455962058477708,0.3053571337704622,
g2,CRT<20,0.44418616179020026,0.45522086231318526,0.4402902072736348,
g2,CRT20_29,0.008480071747528047,0.011800319536676943,0.01598797947500969,
g2,CRT30_49,0.04555235264138255,0.10013302487048067,0.09330964848437343,
g2,CRT50+,0.12929381076721497,0.08724958743188631,0.14505503099651992,
g3,CRTNone,0.32093045164658907,0.598946547885235,0.6299638160805598,
g3,CRT<20,0.6626183485065308,0.3785924099658597,0.35205879997972006,
g3,CRT20_29,0.008200161109675324,0.004662162612158081,0.013206298064923289,
g3,CRT30_49,0.0029064826335393995,0.011613557388858971,0.004207194469537504,
g3,CRT50+,0.0053445561036653795,0.0061853221478883,5.638914052586131E-4,
g4,CRTNone,0.21253550682568897,0.5209867778493642,0.7761205178369001,
g4,CRT<20,0.18891404762368436,0.34701217407098695,0.16886804591576826,
g4,CRT20_29,0.5383099433336919,0.11147845352057226,0.0464852347068354,
g4,CRT30_49,0.05660590021314227,0.02024647463694861,0.00852620154049695,
g4,CRT50+,0.0036346020037924956,2.761199221278126E-4,0.0,
g5,CRTNone,0.09774572997102884,0.2987813239292543,0.5220565689582259,
g5,CRT<20,0.8087156132153398,0.6428108299706441,0.46367774850052695,
g5,CRT20_29,0.06227075695679752,0.041642257373623245,0.006088673127379158,
g5,CRT30_49,0.027220221656882142,0.013670924641079867,0.006742806712314763,
g5,CRT50+,0.0040476781999519065,0.003094664085398066,0.0014342027015536844,
d0,CRTNone,0.17772848653115567,0.5144958162321398,0.7870239065705407,
d0,CRT<20,0.18774463970301428,0.3483830343879708,0.15540697636220507,
d0,CRT20_29,0.5719782311714117,0.11569751002453461,0.04888933607519019,
d0,CRT30_49,0.05849201293098356,0.021113088056209057,0.008679780992063943,
d0,CRT50+,0.004056629663433708,3.105512991450222E-4,0.0,
d1,CRTNone,0.5565488804290323,0.6270410677424099,0.7432423947185337,
d1,CRT<20,0.1874812158119512,0.29548147327951163,0.2300218618081216,
d1,CRT20_29,0.21257639050159677,0.06344705985801988,0.024786992004676038,
d1,CRT30_49,0.043393513257423195,0.014030399120058528,0.0019487514686731607,
d1,CRT50+,0.0,0.0,0.0,
d2,CRTNone,0.4362593420269092,0.4160914801974474,0.4992277556646729,
d2,CRT<20,0.21875597263724053,0.4538374776722516,0.4475268088525186,
d2,CRT20_29,0.3098319203877697,0.11890667049577407,0.029831290235863037,
d2,CRT30_49,0.03515276494808579,0.011164371634527092,0.023414145246945548,
d2,CRT50+,0.0,0.0,0.0,
d3,CRTNone,0.05214228256833213,0.13302364294571395,0.24156400738047643,
d3,CRT<20,0.9283122910159955,0.8613561247327891,0.7553369480981122,
d3,CRT20_29,0.005005326247573641,0.0030584720731432645,0.003099044521411725,
d3,CRT30_49,0.014540100168099356,0.002561760248354849,0.0,
d3,CRT50+,0.0,0.0,0.0,
d4,CRTNone,0.2056121259645407,0.5180540900583611,0.8542232622372314,
d4,CRT<20,0.5258321177366417,0.353707899580621,0.11828722780439285,
d4,CRT20_29,0.19772138574532996,0.09268286846547275,0.009629070215239904,
d4,CRT30_49,0.05721266923824646,0.028366697357746235,0.014727816355531727,
d4,CRT50+,0.01362170131524141,0.00718844453779858,0.0031326233876040107,
d5,CRTNone,0.3300797375961874,0.4579548289524609,0.72084870171305,
d5,CRT<20,0.037638972748244966,0.018908125671413784,0.01617511744165246,
d5,CRT20_29,0.0,0.0020896873031268455,0.00265487238631521,
d5,CRT30_49,0.15631599703558344,0.0676737617416945,0.018735851576903002,
d5,CRT50+,0.47596529261998344,0.4533735963313038,0.24158545688207855,
d6,CRTNone,0.02937743408950459,0.04633044895415652,0.10514947252007943,
d6,CRT<20,0.010128282843304451,0.022977729428844365,0.038005586708666925,
d6,CRT20_29,0.01428668593208284,0.00364431171921725,0.0,
d6,CRT30_49,0.23845717169477607,0.07023623680374942,0.02885673196882103,
d6,CRT50+,0.707750425440331,0.8568112730940319,0.8279882088024336,
d7,CRTNone,0.28413791323706206,0.27675788655017847,0.5174138745291389,
d7,CRT<20,0.09900230610543069,0.04935678885724902,0.027123487761377567,
d7,CRT20_29,0.01078670281678983,0.0043696838221088845,0.0052808398933650675,
d7,CRT30_49,0.17474473339815041,0.10752494621968273,0.029633642911547253,
d7,CRT50+,0.4313283444425674,0.5619906945507815,0.42054815490457165,
d8,CRTNone,0.3724876030536746,0.3455962058477708,0.3053571337704622,
d8,CRT<20,0.44418616179020026,0.45522086231318526,0.4402902072736348,
d8,CRT20_29,0.008480071747528047,0.011800319536676943,0.01598797947500969,
d8,CRT30_49,0.04555235264138255,0.10013302487048067,0.09330964848437343,
d8,CRT50+,0.12929381076721497,0.08724958743188631,0.14505503099651992,
d9,CRTNone,0.12996122385983266,0.3066556911478891,0.4799220807872375,
d9,CRT<20,0.8046355406909451,0.649109660535348,0.4758044357027107,
d9,CRT20_29,0.007788699593412816,0.0,0.0,
d9,CRT30_49,0.024628130059519224,0.03890782328946013,0.024837411281599355,
d9,CRT50+,0.03298640579629216,0.005326825027302685,0.019436072228453588,
d10,CRTNone,0.8215267705585529,0.9382826098755872,0.9663223156353248,
d10,CRT<20,0.17847322944144509,0.056699607022913816,0.026458524931889535,
d10,CRT20_29,0.0,0.0,0.0,
d10,CRT30_49,0.0,0.0,0.002684291598585176,
d10,CRT50+,0.0,0.005017783101490531,0.004534867834184782,
d11,CRTNone,0.8305022762358969,0.7051316544719937,0.40490130975479044,
d11,CRT<20,0.16949772376411748,0.29486834552799285,0.48901257833608636,
d11,CRT20_29,0.0,0.0,0.023822653643854313,
d11,CRT30_49,0.0,0.0,0.05892660923120766,
d11,CRT50+,0.0,0.0,0.023336849034070187,
d12,CRTNone,0.24982084879790198,0.5167946522346604,0.5377702692065748,
d12,CRT<20,0.7501791512020977,0.48162942346834964,0.45956201288405835,
d12,CRT20_29,0.0,0.0,0.0012796173603801797,
d12,CRT30_49,0.0,0.0015759242969897174,0.0013881005489870075,
d12,CRT50+,0.0,0.0,0.0,
d13,CRTNone,0.40499826036027026,0.7074000255815259,0.7213296683143287,
d13,CRT<20,0.5591014602531872,0.24256727801619246,0.24552072873815683,
d13,CRT20_29,0.017894626385433945,0.010816953623004865,0.025025903491103774,
d13,CRT30_49,0.006342609630141333,0.024864818458754205,0.007000979146573174,
d13,CRT50+,0.011663043370969066,0.014350924320522922,0.0011227203098365941,
-1,OvaryNone,0.26940292833027,0.4935947273497027,0.6786002192853372,
-1,Ovary<10,0.6534071404988505,0.4586367100368589,0.2688142298278167,
-1,Ovary10-19,0.02662993252872481,0.035826541851332244,0.04756472261850486,
-1,Ovary20+,0.05055999864215668,0.011942020762106145,0.005020828268341026,
g0,OvaryNone,0.2635165512614145,0.3513885525221196,0.5717047217323912,
g0,Ovary<10,0.7056325262049364,0.6234170596548327,0.42170887618377495,
g0,Ovary10-19,0.017809985588490555,0.016960809646858956,0.003339746015061499,
g0,Ovary20+,0.013040936945158578,0.008233578176188245,0.0032466560687726327,
g1,OvaryNone,0.5877570320802984,0.7427163240116234,0.7603896730690285,
g1,Ovary<10,0.39277506949902113,0.23678714619653987,0.1962066047130622,
g1,Ovary10-19,0.003957386738401161,0.002732415295040917,0.024193127067224457,
g1,Ovary20+,0.015510511682283129,0.01776411449679602,0.01921059515068533,
g2,OvaryNone,0.41283309039111,0.351575408393833,0.2738080439372056,
g2,Ovary<10,0.5098990256439696,0.5458799714206881,0.6496845024066792,
g2,Ovary10-19,0.01093888462410046,0.013374544927455295,0.020948241923988867,
g2,Ovary20+,0.06632899934081884,0.08917007525802483,0.05555921173212551,
g3,OvaryNone,0.32858031980346,0.5861608097339407,0.6288929538273382,
g3,Ovary<10,0.5241162531680243,0.33010055307445896,0.26144760315648746,
g3,Ovary10-19,0.053873183842755315,0.07703436397926404,0.10291940513442363,
g3,Ovary20+,0.09343024318576339,0.006704273212335203,0.006740037881751717,
g4,OvaryNone,0.22253071280222939,0.5681665873067349,0.8148436941644995,
g4,Ovary<10,0.7286324373370319,0.3896745394394087,0.12589913479696405,
g4,Ovary10-19,0.036740635688356796,0.04215887325385748,0.05925717103853537,
g4,Ovary20+,0.012096214172382132,0.0,0.0,
g5,OvaryNone,0.08975671458556109,0.2549715342651914,0.4678033535522298,
g5,Ovary<10,0.7955464571395656,0.7118953213981543,0.5069748043348673,
g5,Ovary10-19,0.014068930263268619,0.017262099157549234,0.020210416550266924,
g5,Ovary20+,0.10062789801160507,0.015871045179105175,0.00501142556263552,
d0,OvaryNone,0.1862261352089554,0.5644192110982246,0.8327608810337285,
d0,Ovary<10,0.7687062761541561,0.41173839734628653,0.13578565472989687,
d0,Ovary10-19,0.03416358808859013,0.023842391555488385,0.03145346423637499,
d0,Ovary20+,0.010904000548297562,0.0,0.0,
d1,OvaryNone,0.5860558256709202,0.6403637788194938,0.7444644132719166,
d1,Ovary<10,0.352758446996177,0.2262548503784107,0.053363930927014684,
d1,Ovary10-19,0.04617435530884961,0.1333813708020965,0.20217165580106952,
d1,Ovary20+,0.015011372024057343,0.0,0.0,
d2,OvaryNone,0.35004235813291396,0.43633683538516616,0.4404018320241887,
d2,Ovary<10,0.5379668058754793,0.16228409385458317,0.03856663662456971,
d2,Ovary10-19,0.07797152912380428,0.4013790707602509,0.5210315313512408,
d2,Ovary20+,0.03401930686779684,0.0,0.0,
d3,OvaryNone,0.05747143576207898,0.12711564487195254,0.2494369723319818,
d3,Ovary<10,0.8333329324810835,0.8419202475620144,0.7301316915131996,
d3,Ovary10-19,0.013978708641180821,0.011300166885020219,0.01264668148283814,
d3,Ovary20+,0.09521692311565741,0.0196639406810146,0.007784654671979809,
d4,OvaryNone,0.20098812574237224,0.5019863979514784,0.8624071968409244,
d4,Ovary<10,0.6653619542316375,0.4606899247237688,0.10371417032685949,
d4,Ovary10-19,0.01437976785573833,0.028780425725018627,0.03387863283221649,
d4,Ovary20+,0.11927015217025526,0.008543251599734191,0.0,
d5,OvaryNone,0.3306470912065514,0.4726396546381208,0.727268887880531,
d5,Ovary<10,0.6693529087934474,0.5273603453618794,0.2711151451010566,
d5,Ovary10-19,0.0,0.0,0.0,
d5,Ovary20+,0.0,0.0,0.0016159670184119992,
d6,OvaryNone,0.00820012641807949,0.07433396083209672,0.13015355806727072,
d6,Ovary<10,0.8541050309796303,0.8192780368297425,0.842605524465918,
d6,Ovary10-19,0.08124188793740644,0.07520328630222997,0.016246738170329657,
d6,Ovary20+,0.056452954664889296,0.03118471603593346,0.010994179296481346,
d7,OvaryNone,0.20666840195770714,0.23548971040170397,0.5487844012039502,
d7,Ovary<10,0.7220637594678546,0.7445842028363742,0.45121559879604967,
d7,Ovary10-19,0.03875593607508283,0.008962782922934115,0.0,
d7,Ovary20+,0.03251190249935834,0.010963303838996947,0.0,
d8,OvaryNone,0.41283309039111,0.351575408393833,0.2738080439372056,
d8,Ovary<10,0.5098990256439696,0.5458799714206881,0.6496845024066792,
d8,Ovary10-19,0.01093888462410046,0.013374544927455295,0.020948241923988867,
d8,Ovary20+,0.06632899934081884,0.08917007525802483,0.05555921173212551,
d9,OvaryNone,0.11958932968488445,0.32989610358745436,0.4950732242882882,
d9,Ovary<10,0.8244264200290101,0.606021962318952,0.405976246106269,
d9,Ovary10-19,0.011380341362690652,0.008542834256893181,0.05558795882092912,
d9,Ovary20+,0.04460390892341591,0.05553909983670015,0.043362570784512174,
d10,OvaryNone,0.8391743565844223,0.96019449139395,0.979671478061776,
d10,Ovary<10,0.16082564341555983,0.03980550860603141,0.020328521938207774,
d10,Ovary10-19,0.0,0.0,0.0,
d10,Ovary20+,0.0,0.0,0.0,
d11,OvaryNone,0.814041237189778,0.5702127154393232,0.40819337014862417,
d11,Ovary<10,0.185958762810224,0.429787284560673,0.4973050432084308,
d11,Ovary10-19,0.0,0.0,0.050014808629841374,
d11,Ovary20+,0.0,0.0,0.04448677801309992,
d12,OvaryNone,0.24814873647814248,0.49805975945729153,0.5410601224829857,
d12,Ovary<10,0.5458665586361994,0.39508147676523436,0.3286994891765285,
d12,Ovary10-19,0.07235991414404047,0.09784190748626037,0.12612091961273844,
d12,Ovary20+,0.13362479074161765,0.009016856291212962,0.004119468727747141,
d13,OvaryNone,0.422821221458865,0.7068634126594276,0.7337945628825316,
d13,Ovary<10,0.4986316324026884,0.24107361633137314,0.18112648692330777,
d13,Ovary10-19,0.032212462267663534,0.04852704591786616,0.075209081283533,
d13,Ovary20+,0.04633468387078687,0.003535925091336807,0.009869868910626963,
-1,AbdPelNone,0.25581681447789356,0.4674608233211049,0.6599941177390498,
-1,AbdPel<15,0.4405618859673189,0.3645375600119351,0.2354031402950599,
-1,AbdPel15_24,0.07809257995261508,0.06188539665725889,0.04325115904748237,
-1,AbdPel25_34,0.073042833196589,0.03097544784407516,0.01648914945934032,
-1,AbdPel35+,0.1524858864055841,0.07514077216562606,0.044862433459067846,
g0,AbdPelNone,0.26619101342431206,0.3323333077978186,0.523091854972972,
g0,AbdPel<15,0.49451093948515207,0.3884386237048583,0.22487722249306694,
g0,AbdPel15_24,0.022935723918177026,0.034596654445503035,0.07422056913746565,
g0,AbdPel25_34,0.08612466494848836,0.08636647256926877,0.026887744129355285,
g0,AbdPel35+,0.130237658223871,0.1582649414825509,0.15092260926714002,
g1,AbdPelNone,0.5849426977051309,0.6999930396006664,0.7516879951204215,
g1,AbdPel<15,0.31366034629045547,0.1766385572776314,0.14487489067332304,
g1,AbdPel15_24,0.006079932895244388,0.005835801827938444,0.01112134201864442,
g1,AbdPel25_34,0.007522462091970485,0.0024849665606371018,0.0017987625276007556,
g1,AbdPel35+,0.08779456101719674,0.11504763473312644,0.09051700966001061,
g2,AbdPelNone,0.37248760305367457,0.34743417650878966,0.3039400754817159,
g2,AbdPel<15,0.42177169263018627,0.42196221378398546,0.4761955787671794,
g2,AbdPel15_24,0.00906256564660482,0.0015261052356966933,0.00845872869903164,
g2,AbdPel25_34,0.028702477987787953,0.03040084432277241,0.014943837628641486,
g2,AbdPel35+,0.16797566068174688,0.1986766601487562,0.19646177942343201,
g3,AbdPelNone,0.32127193451873537,0.5993427072290501,0.6310690647126991,
g3,AbdPel<15,0.15568569694696366,0.19137228553822322,0.24853636919673658,
g3,AbdPel15_24,0.18879457242108824,0.15292270703344735,0.08247823879085188,
g3,AbdPel25_34,0.2050105264063149,0.03987709018244506,0.029179805980980036,
g3,AbdPel35+,0.1292372697068975,0.016485210016834204,0.008736521318733528,
g4,AbdPelNone,0.21224241891915377,0.5208910433516257,0.7774313067574821,
g4,AbdPel<15,0.6632292918950605,0.44318366089002253,0.20458402998993566,
g4,AbdPel15_24,0.10161971068724107,0.034399068859256234,0.017373437712046857,
g4,AbdPel25_34,0.019574497256234717,7.875946509029659E-4,6.112255405344962E-4,
g4,AbdPel35+,0.0033340812423097474,7.386322481931505E-4,0.0,
